case_id,language,similarity_category,expected_similarity_min,expected_similarity_max,llm_model,llm_provider,response_time_seconds,classified_similarity_percent,expected_similarity_percent,coincidence,true_positive,true_negative,false_positive,false_negative,accuracy_percent,sensitivity_percent,specificity_percent,justif_clarity_1to5,justif_technical_terminology_1to5,justif_logical_structure_1to5,coverage_lexical_0or1,coverage_structural_0or1,coverage_functional_0or1,coverage_style_0or1,consistency_score_justif_1to5,consistency_internal_logic_1to5,qualitative_observations,evaluation_date,evaluator,env_internet,env_cpu,env_ram,env_os
CASE_CODE_JAVA_039,Java,structural,40,60,Gemini 2.5 Pro,Google,29.0,93,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,"Porcentaje de similitud por encima del esperado, Justificaciones poco especificas",2025-09-12,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_039,Java,structural,40,60,DeepSeek-V3,DeepSeek,21.0,76,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,"Porcentaje de similitud por encima del esperado, Justificaciones poco especificas",2025-09-12,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_040,Java,different,0,20,Claude Opus 4.1,Anthropic,16.0,10,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-12,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_040,Java,different,0,20,GPT-5,OpenAI,22.0,23,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-12,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_040,Java,different,0,20,Gemini 2.5 Pro,Google,23.0,8,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-12,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_040,Java,different,0,20,DeepSeek-V3,DeepSeek,19.0,5,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,3,5,"Justificaciones poco específicas, Justificaciones pobres",2025-09-12,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_041,Java,identical,100,100,Claude Opus 4.1,Anthropic,15.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_041,Java,identical,100,100,GPT-5,OpenAI,14.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_041,Java,identical,100,100,Gemini 2.5 Pro,Google,24.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_041,Java,identical,100,100,DeepSeek-V3,DeepSeek,16.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_042,Java,functional,70,90,Claude Opus 4.1,Anthropic,16.0,68,90-70,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_042,Java,functional,70,90,GPT-5,OpenAI,29.0,79,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_042,Java,functional,70,90,Gemini 2.5 Pro,Google,31.0,78,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_042,Java,functional,70,90,DeepSeek-V3,DeepSeek,25.0,80,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_043,Java,structural,40,60,Claude Opus 4.1,Anthropic,21.0,68,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,Porcentaje de similitud por encima del esperado,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_043,Java,structural,40,60,GPT-5,OpenAI,28.0,90,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,Porcentaje de similitud por encima del esperado,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_043,Java,structural,40,60,Gemini 2.5 Pro,Google,26.0,96,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,Porcentaje de similitud por encima del esperado,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_043,Java,structural,40,60,DeepSeek-V3,DeepSeek,24.0,75,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,"Porcentaje de similitud por encima del esperado, Justificaciones poco especificas",2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_044,Java,different,0,20,Claude Opus 4.1,Anthropic,15.0,17,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_044,Java,different,0,20,GPT-5,OpenAI,43.0,25,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_044,Java,different,0,20,Gemini 2.5 Pro,Google,25.0,16,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_044,Java,different,0,20,DeepSeek-V3,DeepSeek,23.0,8,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_045,Java,identical,100,100,Claude Opus 4.1,Anthropic,14.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_045,Java,identical,100,100,GPT-5,OpenAI,13.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_045,Java,identical,100,100,Gemini 2.5 Pro,Google,18.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_045,Java,identical,100,100,DeepSeek-V3,DeepSeek,22.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_046,Java,functional,70,90,Claude Opus 4.1,Anthropic,18.0,61,90-70,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,Porcentaje de similitud por debajo del esperado,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_046,Java,functional,70,90,GPT-5,OpenAI,28.0,79,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_046,Java,functional,70,90,Gemini 2.5 Pro,Google,27.0,71,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_046,Java,functional,70,90,DeepSeek-V3,DeepSeek,22.0,80,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_047,Java,structural,40,60,Claude Opus 4.1,Anthropic,15.0,51,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_047,Java,structural,40,60,GPT-5,OpenAI,36.0,51,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_047,Java,structural,40,60,Gemini 2.5 Pro,Google,25.0,53,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_047,Java,structural,40,60,DeepSeek-V3,DeepSeek,23.0,48,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_048,Java,different,0,20,Claude Opus 4.1,Anthropic,16.0,10,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_048,Java,different,0,20,GPT-5,OpenAI,31.0,23,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_048,Java,different,0,20,Gemini 2.5 Pro,Google,29.0,14,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_048,Java,different,0,20,DeepSeek-V3,DeepSeek,19.0,5,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-13,Rafael Navas,95.07,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_049,Java,identical,100,100,Claude Opus 4.1,Anthropic,16.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_049,Java,identical,100,100,GPT-5,OpenAI,39.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_049,Java,identical,100,100,Gemini 2.5 Pro,Google,17.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_049,Java,identical,100,100,DeepSeek-V3,DeepSeek,14.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,3,5,"Justificaciones pobres, justificaciones poco especificas",2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_050,Java,functional,70,90,Claude Opus 4.1,Anthropic,15.0,68,90-70,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_050,Java,functional,70,90,GPT-5,OpenAI,46.0,77,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_050,Java,functional,70,90,Gemini 2.5 Pro,Google,3.0,69,90-70,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_050,Java,functional,70,90,DeepSeek-V3,DeepSeek,21.0,78,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_051,Java,structural,40,60,Claude Opus 4.1,Anthropic,18.0,87,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_051,Java,structural,40,60,GPT-5,OpenAI,43.0,85,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_051,Java,structural,40,60,Gemini 2.5 Pro,Google,26.0,82,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_051,Java,structural,40,60,DeepSeek-V3,DeepSeek,21.0,78,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones un poco pobres,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_052,Java,different,0,20,Claude Opus 4.1,Anthropic,18.0,8,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_052,Java,different,0,20,GPT-5,OpenAI,29.0,16,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_052,Java,different,0,20,Gemini 2.5 Pro,Google,28.0,7,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_052,Java,different,0,20,DeepSeek-V3,DeepSeek,23.0,10,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_053,Java,identical,100,100,Claude Opus 4.1,Anthropic,15.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_053,Java,identical,100,100,GPT-5,OpenAI,32.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_053,Java,identical,100,100,Gemini 2.5 Pro,Google,14.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_053,Java,identical,100,100,DeepSeek-V3,DeepSeek,20.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_054,Java,functional,70,90,Claude Opus 4.1,Anthropic,23.0,68,90-70,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_054,Java,functional,70,90,GPT-5,OpenAI,45.0,76,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_054,Java,functional,70,90,Gemini 2.5 Pro,Google,28.0,67,90-70,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_054,Java,functional,70,90,DeepSeek-V3,DeepSeek,21.0,70,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones pobres,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_055,Java,structural,40,60,Claude Opus 4.1,Anthropic,19.0,42,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_055,Java,structural,40,60,GPT-5,OpenAI,39.0,53,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_055,Java,structural,40,60,Gemini 2.5 Pro,Google,25.0,54,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_055,Java,structural,40,60,DeepSeek-V3,DeepSeek,24.0,40,60-40,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_056,Java,different,0,20,Claude Opus 4.1,Anthropic,17.0,8,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_056,Java,different,0,20,GPT-5,OpenAI,35.0,15,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_056,Java,different,0,20,Gemini 2.5 Pro,Google,28.0,6,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_056,Java,different,0,20,DeepSeek-V3,DeepSeek,21.0,10,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_057,Java,identical,100,100,Claude Opus 4.1,Anthropic,15.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_057,Java,identical,100,100,GPT-5,OpenAI,27.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_057,Java,identical,100,100,Gemini 2.5 Pro,Google,17.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_057,Java,identical,100,100,DeepSeek-V3,DeepSeek,19.0,100,100,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,Justificaciones poco especificas,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_058,Java,functional,70,90,Claude Opus 4.1,Anthropic,17.0,76,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_058,Java,functional,70,90,GPT-5,OpenAI,45.0,74,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_058,Java,functional,70,90,Gemini 2.5 Pro,Google,38.0,71,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_058,Java,functional,70,90,DeepSeek-V3,DeepSeek,25.0,70,90-70,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_059,Java,structural,40,60,Claude Opus 4.1,Anthropic,19.0,77,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,Porcentaje de similitud por encima de lo esperado,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_059,Java,structural,40,60,GPT-5,OpenAI,21.0,92,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,Porcentaje de similitud por encima de lo esperado,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_059,Java,structural,40,60,Gemini 2.5 Pro,Google,31.0,91,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,Porcentaje de similitud por encima de lo esperado,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_059,Java,structural,40,60,DeepSeek-V3,DeepSeek,24.0,80,60-40,0,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,4,5,"Porcentaje de similitud por encima de lo esperado, Justificaciones poco especificas",2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_060,Java,different,0,20,Claude Opus 4.1,Anthropic,16.0,10,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_060,Java,different,0,20,GPT-5,OpenAI,18.0,26,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_060,Java,different,0,20,Gemini 2.5 Pro,Google,28.0,6,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
CASE_CODE_JAVA_060,Java,different,0,20,DeepSeek-V3,DeepSeek,24.0,10,30-0,1,1,0,0,0,100.0,100.0,,5,5,5,1,1,1,1,5,5,,2025-09-14,Rafael Navas,94.69,Intel Corei5-10400,16 Gb,Windows 11 Pro
